100009,100009,100197,100009,100009,100138,100009	100009
100197,100197,100009,100009,100197,100197,100197,100197,100009,100002,100009,100002,100197,100112,100009,100002,100009,100007,100009,100197,100009,100009,100197,100009	100197,100007
100197,100009,100009,100009,100197,100197,100009,100009,100007,100009,100012,100009,100009,100290,100009,100009,100197,100002,100197,100009	100197,100007,100010
100197	100197
100197,100009,100197,100009,100007,100009,100009,100038,100009,100138,100038,100002,100009,100009,100038,100197,100012,100197,100002,100017,100197,100079,100197,100191	100197,100007
100197,100009,100009,100197,100197,100009,100197,100009,100007,100009,100017,100138,100009,100009,100038,100197,100009,100002,100197,100002	100197
100197,100009,100009,100002,100197,100009,100009,100007,100009,100197,100009,100002,100009,100038,100197,100038,100197,100197	100197,100012
100009,100010,100009,100038,100009,100012,100007,100197,100009,100007,100010,100009,100197,100012	100197,100007
100009,100197,100197,100197,100197,100197,100197,100009,100038,100009,100002,100197,100002,100197,100007	100197,100012
100197,100009,100009,100009,100009,100197,100009,100197,100012,100002,100007,100009,100007,100009,100038,100009,100009,100009,100146,100009,100009,100197,100197,100197	100197,100007
100197,100009,100009,100012,100007,100197,100009,100014,100197,100017	100009,100038
100197,100009,100009,100009,100197,100009,100197,100197,100174,100009,100197,100009,100009,100009,100038,100009,100038,100009,100038,100009,100038,100002,100009,100138,100009,100197,100197,100012,100197,100007,100017	100197
100197,100009,100009,100009,100197,100197,100197,100197,100197,100009,100009,100002,100009	100197
100009,100009,100197,100009,100174,100068,100038,100197,100009,100038,100002,100197,100009,100009,100012,100138,100038,100002,100009,100007,100009,100197,100002	100197,100017
100009,100009,100197,100197,100197,100012,100038,100197,100009,100002,100009,100197,100007	100197,100038
100009,100009,100009,100197,100197,100197,100009,100197,100009,100197,100012,100197,100009	100197,100038
100009,100009,100009,100002,100009,100007,100002,100129,100009,100009	100197
100009,100197,100197,100009,100002,100009,100007,100009,100009,100009,100002,100197,100014,100197	100197
100197,100009,100197,100197,100009,100009,100010,100197,100009,100009,100002,100009,100009,100197,100197,100007,100197,100108	100197,100002,100038
100197,100009,100009,100197,100009,100009,100009,100010,100049,100009,100002,100002,100009,100197,100009	100197,100038,100002,100007
100009,100009,100009,100009,100197,100197,100197,100009,100009,100002,100009,100038,100009,100002,100027,100197,100012	100197
100197,100197,100197,100009,100009,100009,100009,100009,100197,100197,100197,100197,100009,100002,100197,100002,100038,100197,100197,100009,100035,100009,100197,100009,100002,100197,100038,100007,100197,100002,100009,100007,100197,100002	100197,100002
100197,100009,100009,100009,100197,100197,100197,100009,100009,100002,100009,100038,100129,100009,100038,100197,100012,100197,100017	100197,100290
100197,100009,100009,100009,100009,100197,100197,100197,100197,100009,100009,100012,100009,100197,100197,100007,100007,100038,100197,100197,100038,100197	100197,100285,100038,100002
100197,100017,100002,100197,100009,100009,100009,100002,100197,100197,100009,100007,100197,100012,100009	100197,100290
100009,100009,100197,100009,100009,100197,100009,100007,100197,100009,100002,100009,100197,100038,100197,100038	100197,100002,100007
100197,100197,100197,100007,100009,100012,100009,100009,100009	100009,100245
100009,100009,100009,100002,100197,100009,100007,100002,100197,100002,100038,100012,100009,100009,100197,100038,100007	100197,100002
100197,100197,100009,100197,100009,100054	100197,100007,100017
100009,100009,100009,100197,100197,100009,100197,100197,100009,100227,100009,100009,100009,100002,100009,100038,100002,100009,100137,100197,100002,100197,100079	100197,100012,100002
100009,100197,100009,100009,100138,100002,100197,100007,100009,100002	100197,100012
100009,100009,100009,100009,100197,100197,100197,100002,100197,100009,100002,100009,100009,100038,100017,100007,100009,100002,100038,100009,100009,100009,100009,100001,100009,100007,100197,100197,100197,100290	100197,100002
100009,100197,100009,100009,100002,100009,100038,100009,100002,100009,100002,100038,100009,100038,100009	100197,100002,100017
100009,100009,100197,100197,100009,100009,100009,100017,100197,100002,100197,100197,100197,100002	100197,100012
100009,100197,100009,100009,100009,100038,100009,100002,100197,100012	100197
100197,100197,100009,100009,100009,100009,100197,100197,100197,100197,100197,100009,100197,100002,100009,100197,100007,100017,100010	100197
100197,100197,100197,100197,100009,100038,100002,100002,100197,100009,100002,100197,100009,100197,100007,100197,100038	100197,100001,100002,100007
100197,100009,100197,100197,100197,100009,100007,100038,100197,100012,100197,100038,100197,100002,100197,100002	100197
100197,100009,100009,100197,100009,100038,100009,100009,100009,100012,100002,100009,100002,100009,100009,100009,100010,100007,100146,100146	100197,100002
100009,100009,100009,100009,100197,100197,100197,100197,100009,100007,100002	100009,100002
100197,100009,100197,100007,100038,100009,100009,100009,100012,100170,100197,100038,100197,100081,100197,100002	100197,100002
100197,100197,100197,100009,100009,100009,100009,100038,100197,100129,100009,100017,100002,100009,100038,100009,100197	100197
100009,100009,100009,100009,100197,100197,100009,100038,100197,100009,100009,100197,100002,100197,100007	100197,100002
100197,100197,100009,100197,100197,100009,100038,100002,100009,100197,100007,100010,100002,100012,100197	100197,100002
100009,100197,100009,100009,100009,100009,100197,100197,100009,100197,100009,100002,100012,100009,100002,100197,100009,100009,100007,100197	100009
100197,100009,100197,100197,100009,100009,100038,100197,100038	100197,100038
100197,100009,100009,100038	100197,100290
100009,100009,100009,100197,100009,100009,100009,100007,100197,100009,100009,100009,100007,100197,100081,100112,100197,100197,100290	100197,100002
100009,100197,100009,100038,100009,100002,100009,100007,100197,100002,100197,100075,100009,100197,100007	100197,100137
100009,100009,100009,100197,100197,100197,100197,100197,100009,100009,100038,100197,100007,100197,100038,100081	100197,100038
100009,100009,100009,100009,100009,100009,100197,100197,100197,100009,100002,100009,100197,100197,100197,100010,100197,100109	100197,100038
100009,100009,100009,100009,100197,100197,100197,100009,100197,100009,100007,100038,100009,100002,100009,100007,100009,100009,100129,100009,100009,100285,100197	100197
100197,100009,100197,100197,100009,100009,100009,100038,100009,100009,100002,100197,100197,100007,100197,100129	100197,100002
100197,100197,100197,100009,100009,100007,100197,100197,100012,100197,100009,100002,100038,100197,100009,100002,100009,100197,100038	100197,100007
100009,100009,100009,100009,100197,100197,100009,100009,100197,100002,100009,100197,100010	100197
100009,100009,100197,100009,100009,100197,100197,100197,100007,100010	100197,100002
100009,100009,100038,100009,100007,100009,100027,100009	100197,100012
100009,100009,100009,100197,100197,100197,100197,100009,100002,100038,100009,100007,100038,100138,100009,100009,100038,100197,100012,100197,100002,100197,100007	100197,100290
100009,100009,100197,100197,100009,100197,100010,100009,100009,100038,100009,100012,100009,100009,100054,100009,100002,100197,100038,100002,100197,100002	100197,100007
100009,100197,100009,100009,100007,100009,100012,100197,100197,100002,100009,100009,100197,100002,100009,100007,100197,100129,100038,100197,100002	100197,100002,100112
100009,100009,100009,100009,100009,100009,100197,100197,100009,100197,100197,100009,100038,100197,100009,100002,100009,100007,100009,100009,100079,100197,100012,100197,100197,100007,100002	100197
100009,100009,100009,100009,100009,100197,100197,100197,100009,100009,100009,100002,100197,100197,100007	100197,100038,100017
100197,100007,100017,100009	100009,100038,100002
100197,100009,100009,100197,100197,100197,100009,100197,100197,100197,100009,100009,100007,100197,100007,100002,100017	100197,100290,100002
100197,100009,100009,100009,100197,100197,100197,100197,100009,100007	100009
100197,100009,100009,100009,100197,100197,100197,100197,100197,100197,100054,100009,100009,100002,100197,100007	100197
100009,100009,100009,100197,100197,100197,100197,100197,100009,100219,100009,100009,100012,100009,100038,100009	100009,100002,100038
100009,100009,100012,100038,100009,100007,100009,100038,100009,100009	100197,100146
100009,100009,100197,100197,100009,100009,100009,100038,100197,100002	100197
100197,100197,100038,100146,100009,100002,100009,100197,100009,100027,100038	100009,100007,100038
100009,100009,100197,100197,100197,100197,100197,100009,100002,100009,100009,100002,100009,100197,100007	100197,100012
100009,100009,100197,100197,100197,100009,100197,100009,100009,100009,100007,100109,100197,100197,100002,100197,100197,100012,100197,100009,100038,100197,100112,100197,100007,100010	100197,100007,100017
100197,100009,100009,100009,100009,100009,100197,100197,100197,100197,100009,100009,100009,100012,100009,100138	100009,100002
100009,100197,100009,100009,100197,100197,100197,100009,100009,100197,100009,100007,100009,100197,100002	100197
100197,100009,100009,100009,100197,100009,100012,100197,100009,100146,100197,100009,100002,100009,100269,100009,100009,100007,100002,100009,100197,100007	100197,100002
100009,100009,100009,100197,100197,100009,100038,100197,100009,100009,100007,100009,100118,100197,100197,100197,100017,100007,100009,100038,100197	100197,100290
100009,100009,100009,100009,100197,100197,100197,100197,100009,100007,100078,100258,100146,100197,100197,100197,100007,100009,100009,100038,100009,100009,100009,100009,100017,100129,100197,100081,100197	100197,100002
100197,100009,100012,100197,100197,100009,100009,100009,100007,100009,100009,100197,100002,100009,100197,100002,100038,100197,100002,100001	100197,100002,100290
100009,100009,100009,100009,100009,100197,100197,100197,100009,100038,100197,100146,100197,100009,100038,100009,100002,100197,100197,100002,100009,100009,100012,100009,100007,100197,100007,100197,100002,100197,100038,100197,100038	100197
100197,100009,100009,100009,100038,100197,100009,100038,100009,100290,100009,100010,100007,100197,100197,100007,100002,100110	100197,100285
100197,100197,100197,100009,100038,100007,100009,100002,100009	100197,100017
100197,100197,100197,100197,100009,100009,100002,100197,100007,100197,100017	100197,100078
100009,100009,100197,100009,100009,100009,100197,100197,100009,100197,100197,100009,100078,100009,100009,100012,100009,100138,100009,100009,100035,100009,100009,100002,100009,100010,100197,100002,100078,100114,100197,100197,100038	100197,100002,100112
100197,100009,100009,100009,100197,100197,100009,100002,100038,100009,100009,100009	100009
100009,100038,100009,100009,100002,100009,100038,100197,100009,100002,100038,100009,100038,100009,100002,100197,100007,100009	100009,100007
100009,100038,100009,100038	100009
100197,100009,100009,100009,100009,100197,100197,100197,100197,100009	100197,100129
100009,100009,100009,100009,100009,100009,100197,100197,100197,100017,100009,100012,100009,100009,100002,100197,100007,100002,100009	100197,100007
100197,100009,100197,100197,100009,100197,100009	100197,100007
100009,100009,100009,100009,100197,100009,100009,100164,100054,100197,100009,100002,100038,100009,100002,100009,100164,100009,100012,100009,100197,100038,100197	100197,100007,100002
100009,100038,100009,100012,100009,100035,100009,100038,100009,100197,100007	100009
100009,100197,100197,100009,100012,100009,100035,100009,100009,100038,100009,100009,100007,100197,100002	100197,100146
100009,100009,100009,100197,100197,100197,100002,100009,100038,100009,100002,100038,100009,100009,100038,100002,100197,100012	100197,100007,100138
100197,100009,100197,100009,100002,100009,100017,100038,100027,100009,100002,100007	100197
100009,100009,100009,100197,100197,100197,100009,100009,100038	100197,100290
100197,100002,100027,100009,100009,100009,100038,100197,100197,100009,100012	100197,100002
100197,100009,100009,100197,100197,100009,100012,100009,100009,100009,100009,100197,100007	100197,100038
100009,100009,100009,100009,100197,100197,100197,100197,100009,100197,100009	100197,100002
100009,100009,100197,100197,100197,100009,100038,100009,100009	100009,100002,100002
100197	100197,100002
100009,100009,100009,100197,100197,100197,100009,100038,100009,100038,100197,100018,100012	100197,100146,100114
100197,100009,100197,100197,100197,100197,100197,100009,100012,100009,100009,100009,100002,100009,100002,100197,100077	100197
100197,100009,100009,100197,100197,100197,100197,100038,100197,100009,100007,100009,100197,100009,100197,100038	100197,100002
100197,100009,100009,100009,100197,100197,100197,100007,100197,100009,100009,100002,100197,100002,100197,100038,100197,100017	100009
100197,100197,100197,100009,100197,100012,100009,100007,100009,100038,100009,100009,100197,100038,100197,100038	100197
100009,100009,100197,100197,100197,100197,100009,100009,100197,100009,100017,100009,100007,100197,100017	100009,100138
100009,100197,100197,100197,100009,100009,100007,100197,100009,100009,100197,100197,100002,100016,100009,100038,100002,100197,100012,100197,100197,100007	100197,100007,100010
100197,100009,100009,100009,100009,100197,100197,100009,100002,100197,100002	100197,100007
100009,100009,100009,100197,100009,100197,100009,100007,100012,100009,100197	100197
100009,100009,100009,100009,100197,100197,100197,100016,100197,100197,100009,100007,100009,100197	100197,100002
100197,100009,100009,100009,100009,100197,100009,100002,100009,100009,100009,100285,100009,100038,100009,100009,100067	100197,100129,100007
100009,100009,100009,100197,100197,100197,100197,100009,100002,100197,100009,100290,100009,100007,100012,100197,100038,100197,100290,100197,100002	100197,100007
100197,100197,100009,100009,100002,100038,100009,100038,100002,100197,100138,100197,100012,100197,100007	100197,100007
100197,100009,100012	100009
100197,100009,100009,100197,100009,100197,100009,100197,100197,100009,100002,100009,100035,100009,100054,100197,100078	100197
100197,100009,100009,100038,100002,100009,100007,100009,100197,100077,100197,100017	100197,100007
100009,100197,100009,100009,100007,100197,100197,100009,100009,100112,100009,100038,100197,100002,100009,100197,100079,100197,100007	100197,100002
100197,100197,100009,100197,100038,100197,100002,100009,100007,100009,100038,100197,100038,100197,100002	100197,100012
100009,100009,100197,100197,100009,100009,100002,100197,100009,100038,100009,100002,100009,100009,100012,100009,100007,100197,100197,100002	100009
100009,100009,100009,100197,100197,100197,100197,100197,100009,100081,100197,100197,100197,100007,100009,100038,100197,100007,100197	100197,100002
100197,100009,100197,100009,100009,100009,100009,100009,100009,100038,100197,100197,100002,100081,100197,100197,100007	100197,100012
100197,100009,100009,100197,100197,100197,100197,100009,100002,100009,100009,100009,100038,100009,100002,100038,100009,100038,100197,100002,100197,100197,100010,100197,100012	100197,100007
100009,100009,100009,100197,100197,100197,100197,100009,100038,100009,100009,100002,100009,100018,100197,100009,100002,100197,100197,100017,100197,100012	100197,100007
100197,100009,100197,100009,100009,100197,100197,100197,100009,100002,100009,100012,100009,100002,100009,100010,100002,100009,100038,100009,100038,100009,100164,100197	100197,100002
100197,100009,100009,100009,100009,100197,100197,100197,100009,100197,100009,100002,100197,100002,100009,100197,100002,100197,100012,100197	100197,100007,100017
100009,100009,100009,100009,100009,100009,100012,100038,100009,100010,100007,100009,100197,100078,100054,100197,100002,100197	100197,100007,100002,100223
100197,100197,100197,100197,100197,100009,100007,100197,100009,100035,100197,100007,100197,100012	100197,100007,100010
100197,100009,100197,100009,100012,100009,100197,100038	100197,100038
100009,100197,100009,100002,100009	100197
100009,100009,100197,100009,100038,100009,100009,100012,100009,100002,100197	100197
100197,100009,100009,100009,100009,100009,100009,100197,100197,100197,100009,100009,100009,100038,100197,100009,100038,100009,100038,100138,100009,100129,100002,100009,100007,100009,100197,100197,100002,100038,100197	100197,100112,100007
100197,100197,100009,100197,100056,100011,100013	100197,100021,100002
100088,100026,100003,100046,100197,100047,100021,100011,100009,100013,100031,100009,100032,100088,100282,100009,100044,100094	100197,100007,100160,100141,100056
100009,100012,100009,100007,100007,100197,100007	100197,100170,100037
100038,100002	100197,100002
100009,100002,100009,100009,100007,100197,100002,100038	100002
100009,100037	100009,100012
100009,100009,100017,100002,100001,100027,100021,100004,100007,100012	100009
100197,100002,100197,100007,100197,100001,100002	100002
100009,100087	100002
100197,100009,100004,100168,100009,100168,100027,100002	100009,100168,100027
100197,100251,100009,100009,100032,100009,100009,100031,100044,100007	100009,100009,100056,100007
100009,100024,100197,100013,100056,100009,100059,100085,100032,100028,100140,100011,100197,100044,100007,100197,100007	100197,100056
100009,100197,100009,100007	100009,100031
100197,100046,100026,100106,100009,100056,100009,100036,100197,100012	100197,100036
100131	100007
100009,100009,100031,100009,100226,100044	100009,100012
100010,100060,100197,100013,100021,100023,100009,100017,100010,100031	100197,100056
100197,100010,100032,100009,100056	100197
100197,100010,100106,100021,100023,100032,100009,100031	100009,100036
100009,100262,100262,100009,100012	100197,100007,100013,100056
100021,100063,100023,100096,100197,100004,100009,100016,100252,100009,100242,100034,100197,100102,100130,100146,100066,100067,100026,100149,100192,100044,100048,100097,100009,100026,100039,100046	100197,100164
100007,100003,100004,100005,100098	100063,100023,100143
100017,100026,100110,100109,100010,100133,100159,100020,100063,100197,100053,100088,100197,100102,100009,100009,100031,100009,100009,100056,100009,100009,100056,100009,100009,100009,100013,100031,100007,100009,100009,100216,100016,100009,100056,100197,100056	100009,100031
100003,100004,100005,100059,100021,100010,100132,100133,100134,100135,100011	100096
100069,100044,100021,100099,100059,100009,100197,100088,100164,100038,100009,100031,100009,100009,100007,100031,100010,100009,100009,100056,100009,100009,100056,100197,100056,100038	100009
100009,100056	100197,100056
100197,100056	100007
100009	100197,100056
100009,100031	100197,100056
100009	100009,100056
100009,100012,100009,100009	100009,100056
100197,100197,100017,100056	100197,100013,100011
100009,100197,100009,100005,100009,100040,100197,100197	100009
100158,100006,100146,100009,100216,100059,100102,100228	100009,100010
100031,100011,100013,100035,100013,100011,100009,100007,100021,100197,100007,100076,100041,100269,100009,100007,100056,100009,100253,100197,100023,100197,100056	100197,100056
100009,100223,100197,100002,100038,100197,100002,100009,100002,100038,100009,100223	100009,100223
100197,100038,100197,100002,100197,100137,100038,100197,100038,100197,100002,100007,100197,100002,100038,100009,100223,100038,100002,100038,100009,100223,100009,100223,100197,100038,100002	100197,100223,100002,100038
100002,100197,100002,100009,100002,100197,100002,100197,100009,100002,100038,100009,100223,100009,100012,100009,100007	100009,100223
100197,100002,100197,100002,100009,100002,100009,100223,100009,100009,100007,100223,100009,100223,100009,100009,100223,100007,100009,100012,100197,100223,100038	100197
100197,100197,100002,100197,100002,100038,100197,100002,100038,100038,100197,100223,100038,100285,100197,100012	100197,100223,100002,100007
100197,100002,100197,100012,100009,100223,100038,100197,100009,100223,100007,100009,100038,100009,100223,100009,100198,100197,100223,100197,100110,100066	100197,100223
100009,100002,100197,100012,100009,100223,100009,100007,100009,100223,100009,100197,100223	100009,100223
100038,100009,100002,100197,100002,100197,100012,100197,100009,100223,100009,100223,100197,100010,100038,100223,100009,100002,100038,100009,100002,100038,100010,100009,100223,100007	100197
100002,100197,100002,100009,100223,100009,100223,100012,100002,100009,100223,100197,100007,100002,100081,100197,100007,100010	100197,100223
100009,100002,100002,100197,100197,100002,100197,100002,100009,100002,100009,100223,100009,100009,100007,100009,100223,100012,100009,100009,100002,100009,100079,100009,100002,100009,100223,100197,100223,100002,100038,100197,100002,100197,100007,100197,100197,100223	100197,100010
100197,100002,100197,100002,100197,100038,100009,100223,100197,100012,100038,100038,100002,100038,100009,100002,100038,100009,100223,100002,100002,100038,100009,100223,100009,100223,100009,100007,100010,100197,100223,100197,100197,100002,100081,100197,100078,100114,100076	100197,100002,100223
100197,100002,100197,100197,100002	100197
100002,100197,100012,100197,100038,100197,100197,100002,100002,100009,100223,100002,100223,100002,100009,100223,100009	100009,100038
100197,100009,100009,100223	100197
100197,100002,100197,100038,100197,100038,100197,100038,100197,100002,100009,100223,100038,100009,100223,100009,100012,100002,100038,100009,100223,100007,100038,100197,100197,100285,100197,100223,100197,100197,100146,100002,100197,100110	100197,100223
100197,100197,100002,100197,100002,100009,100002,100009,100223,100007,100009,100223,100009,100002,100038,100009,100223,100009,100012,100009,100009,100223,100017,100197,100002,100038,100197,100223,100009,100223,100038	100197,100049
100197,100007,100009,100002,100038,100009,100002,100038,100197,100012,100009,100223,100007,100009,100223,100009,100223	100197,100038
100009,100002,100009,100223,100009,100223,100007,100009,100012,100197,100223,100197,100009,100223	100197,100223,100068
100197,100002,100002,100197,100012,100197,100197,100002,100009,100009,100002,100038,100009,100009,100223,100007,100197	100009,100223,100002,100007
100197,100038,100038,100197,100038,100197,100038,100197,100002,100009,100007,100038,100197,100007,100009,100223,100009,100012,100009,100223,100197,100223,100002,100009,100007,100197,100223,100002,100009,100223	100009,100223
100009,100223,100009,100002,100012,100009,100223,100038,100009,100002,100038,100197,100007	100197,100223
100197,100038,100002,100009,100223,100007,100009,100002,100038,100009,100002,100038,100009,100223,100009,100223,100009,100012,100009,100009,100002,100038	100197,100223
100009,100002,100197,100012,100009,100223,100038,100197,100002,100009,100038,100009,100223,100009,100038,100009,100223,100009,100007,100009,100027,100009,100017,100002,100009,100223,100197,100223	100197,100287
100197,100002,100197,100002,100197,100002,100038,100002,100012,100009,100007,100009,100223,100002,100009,100009,100223,100038	100009,100223,100038
100197,100002,100009,100223,100002,100009,100223,100002,100009,100223,100197,100002,100009,100007,100009,100012,100007,100009,100223,100009,100009,100002,100038,100197,100223	100197
100197,100197,100002,100197,100002,100009,100223,100012,100009,100223,100009,100223,100009,100009,100223,100009,100223,100002,100223,100007,100009,100197	100197,100223,100038
100038,100197,100012,100197,100197,100002,100009,100002,100038,100009,100223,100038,100009,100223,100009,100223,100007	100009
100197,100007,100010,100002,100197,100002,100197,100002,100009,100223,100009,100223,100009,100223,100009,100223	100197,100287,100223
100197,100197,100012,100009,100223,100009,100223,100009,100002,100038,100009,100223,100009,100223,100007,100197,100002,100038	100197,100223,100118,100020
100197,100002,100009,100002,100197,100002,100009,100223,100009,100223,100002,100009,100009,100009,100007,100197,100002,100009,100223,100197,100012,100197,100110,100133	100197,100223,100204,100076
100197,100002,100223,100002,100009,100223,100009,100129,100009,100002,100197,100002,100009,100223	100197,100223,100002,100007
100197,100012,100009,100009,100223,100009,100223,100007,100009,100223,100002,100009,100197,100223	100197,100223,100054
100197,100009,100001,100002,100012,100009,100168,100038,100002,100001,100009,100009,100168,100009,100168,100009	100009,100168,100027,100007
100009,100009,100168,100002,100027,100001,100009,100168,100027,100017,100002,100197,100012,100197	100197,100007
100009,100168,100009,100012	100197,100168
100133,100197,100081	100009,100168
100009,100197,100168,100009,100168,100197	100197,100146,100109,100010
100009,100168	100009,100168,100002,100027
100197,100002,100038,100007	100197
100197,100002,100197,100007,100197,100038,100197,100002,100197,100087,100197	100002
100009,100197,100197,100009,100009,100168,100001,100027,100009,100009,100168,100009,100168,100002,100001,100027,100009,100168,100197,100012,100197	100197,100079
100197,100197,100009,100168,100059,100012,100007,100009,100168,100027,100038,100009,100168,100004,100009,100168,100001	100197,100197,100168,100001,100027
100009,100004,100168,100009,100009,100168,100009,100168,100009,100168,100009,100168,100027,100002,100001,100197,100007	100197,100290
100197,100009,100027,100197	100197,100012
100197,100197,100009,100168,100159,100197,100038,100027,100009,100007,100009,100168,100027,100009,100168,100009,100168,100027,100001,100197,100002	100197,100002
100197,100007,100197,100037,100002,100038,100038,100009,100002,100038,100197,100087	100009,100038
100038,100197,100007,100197,100002,100009,100012,100290	100009,100290,100059
100197,100009,100168,100010,100027,100009,100009,100168,100009,100168,100001,100017,100197	100197,100168,100002
100002,100009,100039,100009,100002,100027,100197,100007	100197,100038
100018,100197,100197,100009,100009,100168,100001,100007,100009,100168,100009,100168,100027,100004,100009,100168,100009,100012,100009,100168,100027,100002,100017	100197,100168,100021,100002,100001
100197,100197,100197,100290,100009,100168,100009,100168,100010,100009,100012,100197,100285	100197,100168
100197,100012	100009,100223,100088
100009,100168,100009,100012,100009,100170,100197,100168	100197,100078
100038,100002,100009,100002,100009,100007,100002	100038
100197,100197,100009,100146,100009,100168,100009,100181	100197,100007,100168
100009,100197,100009,100012,100009,100168	100009,100027
100197,100009,100168,100038,100001,100027,100009,100009,100002,100197,100002,100009,100168,100007,100027,100038,100009,100009,100168	100197,100007
100038,100007,100009,100168,100009,100145,100066,100002,100009,100002	100002,100038
100007,100002	100197,100087
100197,100009,100009,100168,100009,100168,100004,100009,100009,100168,100027,100017,100002,100001,100012,100197,100197,100168,100027	100197,100002,100027,100001,100007
100197,100112,100009,100168,100197,100290	100197,100007
100197	100197,100168
100197,100038	100197,100012,100018
100009,100168,100197,100012	100197
100197,100009,100168,100009,100168,100009,100197,100002,100009,100168,100009,100168,100001,100002	100197,100012,100109,100002,100018
100002,100002,100009,100002,100009,100009,100168,100197,100197,100012,100197,100146	100197,100066
100002,100038,100197	100009,100168
100002,100197,100197,100009,100027,100168,100001,100009,100168,100007,100009,100009,100168,100009,100168,100002,100168,100009,100010,100009,100038,100009,100012,100017,100001,100009,100009,100081	100197,100021,100168
100197,100009,100168,100009,100168,100009,100168,100004,100009,100168,100027,100002,100001,100007	100197,100290
100197,100009,100168,100009,100168,100197,100009,100017,100009,100012,100304,100009,100168,100027,100197,100002	100197
100002,100038,100009,100038,100197,100002,100002	100197,100038
100197,100038	100197,100007,100038
100197,100197,100197,100009,100009,100168,100004,100009,100168,100001,100197,100197,100168,100027,100002,100009,100168,100027	100009,100038
100002,100038,100009,100168,100002,100009,100027,100081,100197,100059,100021,100168,100012	100197
100009,100168,100027,100197,100197,100012,100007,100035,100009,100168,100002,100009,100017,100038,100009,100168,100009,100007,100009,100168,100027,100021,100197,100197,100168,100197	100197,100168,100021,100027,100002
100002,100038,100038,100038,100197,100197,100197,100009,100168,100007,100009,100168,100004,100159,100197,100197,100168,100017,100038	100197,100021,100002,100001
100021,100007,100031,100025,100148,100065,100069,100257,100011,100021,100009	100009
100009,100038,100197,100081,100009,100253	100009,100012
100009,100168,100009,100168	100197,100002
100197,100009,100146,100009,100110,100009,100066,100197,100023,100179,100089,100009,100168	100197,100007
100009,100009,100168,100290,100009,100168,100197,100146	100197,100066
100009,100038,100009,100009,100012,100009,100168,100009,100168,100197,100290,100197,100054,100078	100197,100010
100002,100197,100009,100168,100009,100168,100009,100168,100027	100197,100012,100002
100009,100146,100010,100038,100001,100009,100038,100009,100007,100009,100002,100038,100197,100087,100009	100009,100012
100197,100129,100009,100089,100197,100133	100197,100168
100009,100007	100009,100191
100197,100197,100197,100197,100012,100009,100168,100285,100009,100168,100001,100027,100009,100168,100001,100197,100197	100197,100007
100197,100197	100197,100036,100197,100068,100174
100009,100168,100002,100136,100009,100168,100159,100009,100168,100001,100004,100197,100197,100168,100007,100009,100197	100197,100168,100027
100009,100168,100009,100012,100009,100168,100002,100009,100168,100001,100027,100009,100002,100038,100009,100009	100197,100168,100001
100017,100197,100009,100168,100197,100002,100001,100009,100009,100007,100009,100168,100027,100197,100066,100009,100168	100197,100168
100009,100168,100027,100017,100009,100002,100009,100168,100007	100197,100168
100197,100038,100007,100197,100002,100038,100197,100002	100197,100087,100012,100053
100197,100197,100038,100009,100081,100009,100168,100009,100168,100002,100197,100012	100197,100168,100021,100002
100009,100168,100009,100009,100007,100012,100168,100009,100010,100009,100168,100027,100197,100260	100197,100097
100088,100009,100168,100197,100290	100197,100112
100038,100009,100038,100197,100197,100009,100168	100197,100168
100197,100197,100009,100007,100009,100009,100009,100168,100027,100017,100001	100009,100038
100197,100009,100168,100027,100017,100001,100012,100009,100009,100168,100002,100018,100197,100197,100168,100002,100001,100027,100197,100038	100197,100168,100021,100002,100001,100290
100197,100009,100168,100009,100168,100168,100027,100002,100009,100168,100009,100168,100009,100168	100197,100168,100007,100021
100002	100009,100168,100027,100017,100001,100138
100087	100009,100012
100197,100007,100197	100197,100081
100038,100012,100009,100009,100038	100197,100038,100002
100197,100038	100197,100038
100009,100012	100009,100168
100197,100002,100038,100079,100009,100009,100168,100009,100012	100197,100168
100197,100009,100168,100009,100009,100017,100009,100009,100168,100009,100168,100027,100002,100012,100009,100038	100197,100168,100002,100001
100009,100002,100197,100009,100168,100009,100168,100027,100017,100001,100004,100009,100002	100009,100168,100027
100197,100197,100009,100168,100007,100038,100009,100007,100009,100017,100038,100009,100009,100009,100168,100027,100009,100168,100017,100007,100081,100197,100197,100168,100002,100027,100009,100038,100018,100012	100197,100066
100038,100002,100009,100012,100009,100168,100009,100009,100290,100197,100168	100197,100007
100009,100197,100197,100009,100168,100073,100009,100168,100009,100168,100001,100009,100049,100010,100009,100027,100001,100197,100197,100012,100003,100197	100197,100168,100002
100197,100197,100285,100009,100168,100027,100004,100002,100009,100168,100009,100290,100059,100038,100197,100012,100007,100018	100197,100146,100002
100009,100012,100009,100168	100197,100290
100012,100009,100168	100009,100168
100197,100007,100009,100038	100197,100002
100038	100038
100009,100027,100197,100012	100009,100168
100197,100197,100009,100168	100197,100168
100027,100197,100012,100009,100168	100197,100168
100197,100007,100009,100038,100002,100001,100039,100009,100002,100138	100197,100002
100009,100009,100168,100197,100168	100009,100012
100197,100168,100009,100168,100012	100197,100007,100010
100197,100009,100089,100009,100168,100012,100009,100197,100290,100009,100168,100282	100197,100146,100109,100066,100078
100002,100009,100168,100159,100002,100038,100009,100168,100038,100004,100009,100168,100017,100197,100197,100168,100009,100168,100027,100007,100197,100007,100164	100197
