207	100009,100009	100009
207	100197,100197	100197,100007,100114,100010,100021
207	100197,100056,100017,100012,100009,100056,100009,100056,100007,100010,100009,100031,100007,100035,100021,100197,100197,100044	100197,100056
148	100004,100003	100011,100013
38	100197,100123,100155,100012,100056,100043,100013	100197,100260,100011
207	100034,100073,100008,100197,100088	100197
37	100009,100009,100197,100009,100009,100197	100009
148	100197	100009
77	100197	100197,100073,100056
77	100009	100197
38	100197	100197,100056
207	100009,100031,100005,100009,100018,100032,100197	100197,100010
207	100032,100009,100285,100035,100009,100009,100056,100009,100197	100197,100031
243	100009,100197,100197,100009,100009,100056,100009,100009	100197
19	100007,100002,100197,100197,100007,100197,100197,100023,100197,100038	100009,100002
207	100197	100197
207	100009,100009,100197	100197
276	100197,100197,100197,100197,100197,100197,100197,100009,100009,100009	100197
207	100197,100197	100009
19	100197,100038,100197,100013,100197,100038	100002
19	100197,100038,100197,100038,100002,100038	100197,100011,100013
19	100009,100007,100011,100197,100013,100038,100197,100038,100002	100002
19	100197,100038	100009,100038
19	100009,100007,100002,100038,100197,100002	100197,100011,100038
19	100009,100011,100002,100038,100002,100038,100009,100002,100038,100197,100038	100197,100155,100094,100026
19	100038,100197,100038,100197,100002,100013,100001,100197,100002,100087	100009,100011
19	100009,100253,100197,100002,100038,100197,100038,100197,100011,100002	100197,100013
19	100197,100007,100002,100002,100038,100011,100013,100009,100026,100197,100038,100197,100011,100009,100009,100038,100009,100007,100009,100056,100212,100197,100203	100009,100082
19	100197,100038,100038,100197,100007,100185,100197,100038	100038
19	100009,100011,100038	100009,100038
19	100197,100007,100197,100038,100197,100007,100002,100038,100009,100038,100009,100002,100197,100013,100002,100038,100002,100038,100053,100011,100026	100009,100002
19	100197,100038,100009,100038,100197,100001,100197,100197,100197,100087,100197,100002,100038	100038,100138,100002
19	100050,100009,100038,100197,100197,100011,100102,100038,100009,100115,100009,100007	100197,100038
19	100197,100011,100013,100038,100197,100197,100007,100197	100038
19	100197,100002,100197,100002,100038,100197,100038,100009,100009,100007,100011,100197,100001,100038	100197,100038
19	100197,100002,100038,100009,100011,100002	100197,100038
19	100197,100007,100002	100011,100273
19	100011,100009,100038,100009,100007,100197,100002,100197,100102,100038,100009,100038,100011	100197,100038
19	100197,100007,100197,100009,100197,100013,100001	100011,100002
207	100197,100012,100009,100031	100197,100007
207	100197,100009,100010,100007,100197,100007,100021,100159,100027,100032,100285,100009	100197,100056
207	100009,100009,100007,100011	100009
207	100012,100197,100007,100197,100197,100197,100009,100197,100002,100009,100009,100056,100197	100197,100031,100030,100021,100026,100044,100012,100065,100114
207	100032,100009,100197,100041,100197,100085,100044,100009,100009,100009,100017,100009,100009,100056,100007	100197
207	100032,100197,100009,100197,100032,100197,100007,100010,100009,100009,100056,100009,100009,100044,100085,100069,100021,100007,100035	100197
207	100009,100197,100197,100197,100009,100009	100197
207	100009,100056	100197,100012
19	100009,100038,100197,100038,100011,100197,100007,100197,100002,100197,100007	100197,100013,100002
19	100002,100197,100011,100038,100197,100013,100007,100038	100038
19	100197,100197,100011,100038,100009,100002,100038	100013,100007
19	100197,100038,100197,100007,100002,100009,100026,100038,100197,100013,100197,100038	100038
19	100009,100038,100002,100269,100011,100038,100007,100197,100013	100197,100155,100094,100046,100026
19	100009,100087,100197,100038,100009,100002	100197,100013,100002,100038
19	100197,100002,100038,100197,100249,100197,100002,100197,100102,100197,100038,100197,100011,100009,100007	100038
19	100197,100011,100002,100038,100009,100038,100197,100087,100197,100038,100009,100009,100038,100007,100009,100056,100009,100056,100038,100007,100009	100009,100087
19	100197,100038,100197,100011,100197,100102	100197,100013,100038
19	100197,100007,100197,100002,100197,100011,100197,100013	100197,100038
19	100197,100038,100009,100197,100002,100038,100013	100009,100253,100044,100303
19	100009,100038,100197,100038	100063,100011
19	100009,100038,100197,100038,100197,100038,100011	100009,100007
133	100032	100009
227	100056,100197,100197,100197,100197,100197,100009,100071,100009,100056,100009,100009,100012,100197,100197,100024,100197,100259	100197,100106,100177
215	100197,100197,100197	100197
214	100197,100009,100197	100009,100056
214	100197,100197,100009,100024,100009	100009
214	100197	100197
30	100069,100014,100007,100009,100197,100197,100021,100009,100197,100011,100009,100048,100009,100009,100009,100056	100009,100056
38	100034,100026,100039	100007,100010
136	100038,100002,100002,100197,100002,100009,100002,100038,100009,100223,100007,100007,100009,100223,100009,100012,100009,100223,100197,100002	100197,100223
136	100002,100197,100012,100197,100007,100010,100002,100038,100009,100223,100197,100002,100038,100009,100223,100002,100009,100009,100223,100009,100223,100002,100009,100223,100009,100197,100010,100007,100197,100223	100197,100112
136	100012,100009,100002,100038,100009,100223,100009,100223,100197,100223,100197,100146,100038,100009,100223,100197,100022,100197	100197,100007
136	100009,100002,100197,100002,100197,100002,100007,100009,100223,100197,100223,100009,100223,100009,100002,100223,100009,100223,100197,100007,100002,100009,100282,100038,100002,100223	100197
136	100197,100002,100197,100197,100002,100009,100012,100009,100223,100007,100081,100009,100002,100009,100009,100223,100197,100223	100197
136	100009,100007,100197,100009,100009,100012,100009,100002,100197,100168,100027,100197	100197
136	100002,100002,100009,100223,100223,100009,100223,100009,100223,100002,100197,100038,100002,100009	100197,100223,100002
136	100197,100007,100197,100012,100009,100223,100009,100223	100009,100002
136	100002,100009,100223,100002,100009,100223,100010,100197,100007,100009,100223,100112,100009,100223,100009,100012,100009,100223,100197,100002,100197,100007	100197,100223
136	100197,100197,100007,100002,100009,100223,100009,100223,100009,100009,100223,100197,100223	100009,100290,100012
136	100197,100002,100197,100002,100007,100002,100009,100223,100009,100223,100007,100197,100012,100197,100223	100197,100002,100223,100001
136	100197,100009,100223,100002,100038,100009,100223,100007,100009,100290,100009,100007,100009,100223,100009,100197,100197,100002,100197,100081	100197,100012
136	100197,100197,100009,100007,100009,100012,100009,100009,100168,100027,100002,100081,100007,100197,100290,100059	100197
136	100197,100002,100197,100002,100009,100223,100009,100223,100002,100038,100012,100197,100223,100197	100009,100223,100002,100007
136	100009,100002,100197,100009,100009,100002,100009,100038,100007,100010,100009,100223,100009,100223,100009,100012,100129,100197,100223,100009,100002,100038	100009,100223
136	100197,100009,100002,100009,100007,100197,100197,100002,100009,100012,100009,100009,100027,100009,100009	100197
136	100197,100009,100007,100009,100197,100009,100168,100027,100081,100197,100007,100197,100038,100197,100002	100197,100168,100038,100002
136	100197,100012,100197,100002,100197,100007,100002,100010,100197,100002,100223,100002,100007,100001,100009,100223,100010,100079,100009,100223,100197	100197,100223,100002,100007
136	100038,100197,100002,100197,100002,100197,100197,100007,100009,100223,100002,100197,100012,100197,100223,100007,100038,100009,100223,100009,100223,100007,100138,100002,100197,100290,100009,100223,100002,100038,100138,100197,100002,100197	100009,100002,100223
136	100002,100197,100007,100002,100009,100223,100009,100223,100038	100009,100223
136	100197,100002,100197,100007,100197,100002,100197,100214,100002,100009,100038,100223,100009,100223,100002,100038,100009,100223,100009,100223,100197,100002,100012	100197,100223,100002
136	100009,100002,100197,100038,100197,100038,100197,100038,100038,100197,100223,100002,100007,100009,100009,100223,100009,100223,100009,100038,100009,100223,100009,100002,100223,100007,100009,100012,100197,100002,100038,100109	100197
136	100197,100002,100038,100002,100009,100038,100002,100197,100038,100038,100002,100197,100002,100038,100197,100012,100197,100038,100138,100002,100038,100081,100009,100223,100285,100009,100002,100009,100223,100002,100038,100009,100223,100197,100038,100007,100010,100197,100223,100009,100223,100197,100007,100002,100038,100068,100197,100223,100038	100197,100227
136	100009,100012,100009	100010
136	100197,100009,100223,100197,100012,100002,100038,100009,100223,100009,100223,100009,100223,100007,100197,100009,100223,100009,100002,100009,100223,100002,100197,100223	100197,100223,100038
136	100197,100002,100002,100197,100007,100038,100009,100007,100009,100038,100009,100038,100012,100009,100223,100009,100223,100009,100223,100197,100002,100009,100223	100197
136	100009,100002,100009,100007,100009,100197,100009,100009,100197,100007,100168,100027	100197,100081
136	100197,100197,100002,100197,100012,100009,100138,100038,100009,100223,100197,100002,100038,100009,100038,100009,100223,100009,100223,100007,100197,100009,100223,100002,100197,100002,100038,100197,100002,100081	100197,100223,100290
136	100197,100197,100081,100235,100009,100007,100009,100012,100009,100197	100197,100002,100118
136	100002,100197,100002,100197,100002,100009,100223,100009,100002,100009,100223,100009,100002,100197,100223,100009,100223,100197,100007	100197,100223,100002,100038,100081
136	100197,100002,100009,100002,100197,100007,100197,100002,100038,100197,100002,100038,100197,100223,100002,100038,100009,100204,100223,100009,100002,100012,100009,100009,100009,100009,100038	100002
136	100197,100002,100197,100009,100002,100007,100009,100223,100009,100007,100009,100223,100009,100012,100197,100009,100223,100009,100038	100197,100223,100112
136	100197,100002,100197,100002,100197,100002,100009,100223,100009,100223,100009,100223,100012,100009,100223,100007,100197,100009,100002,100009,100002	100197,100223
136	100197,100002,100197,100002,100007,100197,100009,100223,100002,100009,100112,100002,100009,100223,100009,100079,100197,100007,100009,100223,100038,100067,100009,100009,100012,100197,100223	100197,100002,100109
136	100009,100009,100197,100223,100007,100009,100223,100038,100009,100012,100009,100223,100009,100223,100009,100223,100038	100197,100002
136	100197,100002,100197,100002,100197,100002,100197,100012,100007,100002,100038,100009,100002,100038,100009,100223,100009,100223,100038,100009,100223,100009,100223,100009,100223,100038,100197,100197,100223,100002,100009,100197,100007,100114	100197,100067
136	100197,100009,100197,100009,100197,100168,100027	100009,100002
136	100009,100002,100012,100002,100038,100197,100002,100009,100038,100009,100223,100038,100009,100002,100009,100223,100009,100002,100038,100009,100223,100009,100009,100223,100081,100038	100009,100007
136	100197,100197,100007,100038,100009,100223,100009,100223,100038,100009,100223	100009,100223,100038
136	100009,100002,100002,100197,100007,100010,100197,100009,100223,100002,100197,100009,100009,100223,100009,100223,100012,100197,100223,100009,100223,100038	100197,100002
136	100197,100009,100002,100009,100223,100002,100009,100223,100002,100009,100007,100009,100290,100009,100223,100197,100002	100197
136	100009,100038,100197,100038,100197,100002,100009,100012,100223,100009,100223,100002,100038	100009,100223
136	100007,100197,100002,100009,100002,100197,100002,100197,100007,100197,100009,100223,100038	100002
136	100197,100038,100009,100038,100009,100007,100197,100038,100197,100038,100197,100002,100038,100009,100223,100009,100223,100009,100009,100223,100009,100012,100009,100223,100038	100197,100223
136	100012,100223,100009,100223,100007,100009,100223,100009,100009,100223	100009,100002
136	100197,100012,100197,100002,100197,100223,100009,100223,100009,100002,100038,100009,100223,100009,100223,100197,100038,100197,100017,100009,100223,100197,100002,100138	100197,100002,100038,100137,100081
136	100197,100002,100197,100002,100038,100197,100002,100038,100002,100009,100223,100009,100223,100038,100197,100112,100109,100009,100223,100197,100012,100009,100223,100007,100010,100146,100197,100197,100223,100002,100138	100197,100079
136	100197,100002,100197,100197,100002,100007,100197,100002,100009,100002,100223,100009,100223,100009,100223,100009,100012,100197,100223	100197,100002,100017
136	100197,100002,100009,100223,100009,100002,100038,100009,100223,100038,100012,100009,100223,100002,100038,100197,100007,100223,100009,100223,100038,100007,100197,100221,100197	100197,100223
136	100197,100197,100012,100214,100009,100002,100007,100009,100223,100002,100038,100009,100223,100009,100007,100223,100197,100038,100002,100197,100223,100038	100197
136	100009,100002,100197,100002,100197,100009,100038,100197,100002,100007,100223,100038,100002,100009,100223,100009,100002,100038,100009,100223,100009,100223,100009,100223,100009,100012,100197,100038,100009,100007,100002	100197,100223
136	100197,100197,100002,100009,100223,100197,100009,100012,100009,100002,100114,100009,100009,100223,100009,100009,100089,100007,100197,100002,100009,100223,100197	100197,100089
136	100197,100012,100009,100223,100002,100009,100223,100002,100009,100007,100197,100038,100197,100223,100009,100223	100197,100146,100038
136	100009,100197,100002,100197,100002,100038,100009,100007,100197,100287,100009,100223,100002,100038,100009,100223,100009,100002,100009,100012,100009,100038	100009,100114
136	100009,100002,100197,100002,100012,100009,100223,100009,100223,100002,100197,100223,100197,100002,100007	100197,100137
136	100197,100038,100009,100002,100197,100038,100197,100007,100197,100002,100197,100038,100197,100038,100197,100002,100038,100197,100002,100038,100038,100002,100038,100009,100223,100009,100223,100002,100009,100223,100007,100197,100002,100007,100009,100223,100009,100012,100009,100002,100038,100009,100009,100223,100197,100223,100197,100002	100009,100223
136	100009,100009,100009,100002,100012,100009,100223,100038,100197,100007	100197,100223,100038,100007
136	100002,100197,100002,100197,100002,100009,100002,100009,100223,100009,100038,100012,100223,100038,100009,100223,100009,100223,100197,100223,100007,100010,100009,100002,100223,100009,100038,100007,100197,100223,100009,100038,100197,100002,100197,100002,100197,100002,100197,100038	100197,100223
136	100197,100197,100007,100038,100009,100223,100009,100223,100009,100223,100009,100223,100197,100007,100010,100197,100223	100197,100016
136	100002,100197,100012,100009,100002,100009,100007,100197,100002,100007,100009,100223	100197,100223,100010,100007
136	100002,100197,100002,100197,100009,100223,100012,100002,100009,100223,100007,100009	100197,100002
136	100009,100038,100009,100223,100002,100197,100038,100009,100012,100009,100223,100009,100223	100009,100002,100038
136	100197,100223,100110,100076,100002,100223,100002,100038,100197,100002,100009,100002,100009,100223,100009,100223,100002,100009,100223,100007,100009,100223,100009,100197,100002,100197,100002,100197,100223,100002,100038	100197,100012,100306
136	100009,100223,100009,100002,100002,100038,100009,100223,100009,100223,100038,100009,100223,100223,100009,100223,100009,100009,100197,100002,100009,100007,100197,100002	100197,100223,100007,100010
136	100197,100038,100197,100197,100002,100038,100197,100002,100038,100009,100007,100009,100223,100009,100223	100009,100223
136	100009,100009,100223,100038,100197,100002,100223,100009,100009,100290,100009,100223,100009,100223,100197,100038,100197,100012	100197
136	100197,100197,100002,100197,100223,100009,100223,100009,100223,100002,100009,100223,100002	100197,100007
136	100009,100009,100002,100007,100009,100197,100009,100009,100009,100002	100197,100168,100027
136	100009,100002,100197,100002,100002,100038,100009,100223,100002,100038,100009,100009,100038,100009,100002,100009,100223,100109,100066	100197,100012
136	100197,100002,100009,100223,100197,100002,100009,100223,100002,100038,100197,100223,100007,100197,100012,100197,100038	100197,100002,100038
136	100002,100197,100012,100197,100002,100197,100061,100197,100002,100197,100038,100002,100009,100223,100009,100038,100223,100009,100002,100009,100282,100223,100197,100007,100010	100009
136	100197,100002,100197,100197,100002,100009,100223,100009,100223,100197,100002,100009,100223,100038,100009,100012,100007,100197,100223	100197,100002
136	100197,100002,100002,100197,100197,100038,100223,100002,100009,100012,100009,100223,100002,100009,100223,100002,100197,100007	100197
136	100197,100002,100012,100002,100009,100223,100009,100223,100009,100007,100009,100223,100197,100223,100197,100009,100223,100038	100197,100223
136	100002,100010,100009,100204,100009,100223,100002,100009,100223,100197,100223,100012,100002,100009,100223,100038,100009,100007,100197,100109,100066,100197,100010,100002	100009,100223,100007
136	100197,100038,100002,100009,100223,100012,100009,100002,100009,100002,100038,100009,100007,100009,100223,100009,100197,100223	100197,100002
136	100002,100197,100002,100197,100197,100002,100197,100002,100009,100014,100009,100223,100007,100010,100009,100223,100009,100002,100223,100009,100034,100009,100012,100009,100223,100009,100223,100197,100223,100197,100079	100197,100002
136	100197,100197,100002,100009,100017,100038,100009,100027,100009,100038,100002,100081,100009,100009	100197,100007
136	100197,100002,100197,100002,100009,100223,100009,100007,100009,100223,100038,100002,100007,100009,100002,100223,100009,100223,100009,100012,100197,100223	100197
136	100002,100197,100197,100009,100012,100009,100009,100223,100009,100007,100009,100081,100009,100223,100009,100223,100038	100197,100114,100285,100223
136	100009,100002,100197,100002,100197,100002,100197,100002,100007,100009,100223,100002,100009,100223,100002,100009,100223,100007,100197,100009,100223,100197,100223	100197,100223,100002
136	100002,100197,100009,100223,100002,100009,100223,100009,100012,100009,100223,100009,100223,100007,100197,100223,100197,100002,100038,100197	100197,100290
136	100197,100197,100038,100197,100002,100038,100002,100009,100223,100009,100223,100007,100197,100002,100197,100223,100075,100110,100010,100009,100223,100002,100009,100020,100009,100223,100009,100009,100223,100007,100009,100012,100197,100114	100197,100007,100109
136	100009,100197,100002,100197,100197,100012,100197,100038,100138,100002,100009,100223,100002,100007,100009,100223,100002,100038,100223,100009,100223,100038,100007,100009,100002,100038	100197
136	100038,100197,100002,100038,100001,100197,100002,100009,100223,100009,100038,100223,100009,100223,100002,100197,100223,100009,100002,100007,100009,100223,100197,100002	100197,100223
136	100012,100009,100223,100009,100002,100009,100009,100002,100009,100223,100038,100009,100223,100009,100014,100009,100223,100197,100223,100197,100007	100197,100002,100038
136	100197,100009	100197,100168,100007
136	100197,100002,100002,100038,100197,100223,100038,100009,100223,100009,100223,100009,100223,100009,100223,100009,100223,100009,100012,100197,100002,100038,100002,100038	100197
136	100197,100197,100038,100009,100009,100012	100197,100002
136	100197,100197,100038,100197,100197,100002,100197,100002,100038,100038,100009,100007,100010,100197,100002,100009,100223,100009,100223,100197,100012,100009,100223,100009,100007,100002,100009,100114,100223,100009,100197,100223,100002,100009,100002,100038,100197,100197	100197,100002,100223
136	100002,100197,100009,100223,100009,100012,100038,100002,100197,100223,100002,100002,100038,100197,100009,100223,100058,100009,100223,100009,100197,100007,100010,100009,100007,100002	100197,100002
136	100197,100002,100197,100012,100009,100007,100002,100197,100223,100009,100002,100038	100197
136	100197,100002,100197,100012,100009,100223,100009,100002,100009,100223,100009,100223,100007,100002,100197,100002,100038,100009,100197,100223,100009,100223,100197,100223,100002	100197,100054
136	100197,100197,100002,100009,100223,100002,100009,100223,100009,100012,100009,100223	100197,100002,100038,100007,100010
136	100197,100038,100197,100002,100038,100009,100223,100012,100002,100038,100009,100223,100009,100009,100223,100007,100009,100002,100038,100137,100197,100223,100002,100197,100002,100038,100197,100287	100197,100223
136	100197,100038,100197,100038,100197,100002,100009,100223,100197,100002,100038,100009,100007,100009,100223,100009,100223,100002,100009,100002,100038,100009,100012,100009,100197,100223	100009,100223
136	100007,100009,100223,100197,100002,100009,100223,100009,100223,100010,100007,100009,100146,100110,100089,100010,100009,100223	100009
136	100009,100197,100002,100038,100197,100002,100038,100009,100223,100002,100038,100009,100223,100009,100012,100009,100007,100223,100197,100223	100197
136	100197,100002,100197,100002,100002,100009,100223,100002,100038,100009,100223,100009,100012,100009,100223,100197,100012	100197,100020
136	100197,100007,100197,100002,100197,100002,100038,100009,100223,100002,100223,100002,100197,100223,100007,100009,100223,100002,100012,100002,100038,100009,100223,100002,100009,100223,100007,100009,100197,100112,100197,100002	100197,100010,100007
136	100038,100038,100197,100002,100197,100002,100197,100038,100197,100007,100197,100002,100009,100223,100002,100009,100223,100009,100223,100009,100191,100197,100223,100114,100002	100197,100038
136	100197,100002,100197,100197,100197,100038,100197,100007,100002,100038,100197,100223,100009,100038,100002,100009,100002,100038,100009,100223,100009,100223,100038,100009,100223,100009,100012	100009,100223,100038
136	100197,100002,100009,100017,100223,100197,100197,100002,100009,100223,100009,100223,100009,100223,100009,100007,100197,100012	100197,100223
136	100197,100038,100197,100038,100197,100002,100197,100002,100038,100007,100197,100002,100038,100009,100223,100009,100223,100197,100002,100038,100009,100223,100197,100223,100009,100007,100009,100223	100197
136	100197,100002,100197,100002,100002,100197,100038,100009,100223	100002,100010
136	100197,100007,100009,100223,100009,100223,100009,100223,100010,100197,100290,100002	100197,100081,100038
136	100002,100009,100009,100002,100197,100002,100009,100223,100009,100038,100009,100012,100009,100007,100197	100197
136	100197,100197,100007,100197,100223,100009,100223,100009,100007,100002,100038,100009	100197,100007,100038
136	100197,100002,100009,100223,100002,100009,100223,100009,100223,100223,100009,100038,100197,100223,100009,100223,100009,100012,100197,100002,100197,100038,100138,100197,100007	100197,100223
136	100002,100009,100223,100009,100012,100009,100009,100223,100285,100197,100007,100002,100038,100009,100223,100009,100007,100197,100223,100038,100197	100197,100183
136	100197,100002,100038,100009,100197,100012,100197,100038,100007,100009,100110,100066,100197,100038,100002,100009,100223,100002,100009,100223,100009,100223,100007,100009,100002,100009,100146,100197,100002,100114,100197,100197,100223,100109,100197,100146,100076	100197
136	100197,100002,100009,100223,100038,100002,100007,100009,100223,100012,100038,100002,100009,100002,100009,100223,100038,100197,100002,100197,100223,100038	100002
136	100197,100002,100038,100197,100223,100012,100038,100009,100038,100009,100002,100038,100009,100002,100038,100009,100002,100009,100223,100009,100223,100009,100223,100002,100038,100009,100007,100197,100197,100002,100038	100197,100110,100066
136	100009,100223,100009,100223,100009,100223,100009,100007,100009,100012,100009,100223,100002,100010,100009,100197,100223,100114,100197,100110,100007,100138,100002	100197,100223
136	100038,100003,100009,100223,100009,100223,100197,100012,100009,100223	100197,100223,100038
136	100197,100197,100223,100110,100009,100223,100009,100223,100081,100009,100054,100197,100174,100197,100007	100197,100002
136	100002,100197,100038,100009,100223,100007,100012,100007,100009,100223,100009,100223,100038,100009,100009,100223,100038,100009,100002,100197,100223,100197,100002	100197
136	100009,100223,100002,100009,100223,100009,100223,100197,100223	100197,100007
136	100197,100002,100197,100197,100002,100007,100009,100223,100002,100038,100009,100223,100002,100197,100007,100009,100012,100009,100223,100009,100223,100197,100129,100009,100002,100038	100197,100223
136	100197,100009,100038,100002,100009,100002,100009,100010,100197,100009,100013,100009,100197,100002,100168,100007	100009,100027
136	100009,100197,100002,100002,100197,100038,100009,100223,100138,100038,100009,100007,100038,100038,100009,100012,100197,100223	100009,100223
136	100197,100038,100197,100038,100009,100223,100197,100038,100009,100223,100009,100110,100009,100223	100197,100012,100002
136	100197,100012,100009,100007,100009,100223,100009,100223,100197,100009,100223,100002,100038,100009,100223,100038,100002,100009,100191,100197,100223,100197,100081,100009,100002,100038,100009,100223,100002,100007	100197,100223,100038
136	100197,100002,100197,100007,100038,100197,100002,100197,100038,100002,100009,100223,100009,100002,100223,100009,100012	100009,100223
136	100197,100009,100223,100009,100007,100197,100223,100009,100223,100009,100290,100009,100012,100197,100009,100223,100197,100002,100017,100009,100223,100002,100038,100009,100027	100197,100112
136	100009,100002,100009,100002,100197,100007,100010,100197,100197,100002,100038,100009,100138,100038,100009,100038,100009,100223,100009,100223,100009,100223,100002,100038	100197,100066,100110,100076
136	100009,100007,100197,100197,100012,100197,100002,100007,100009,100223,100010,100285,100009,100223,100009,100079,100009,100223,100223,100197,100007,100197,100223,100174,100197,100007	100197,100112,100002
136	100002,100197,100007,100009,100002,100009,100223,100002,100009,100223,100007	100197,100012
136	100009,100223,100002,100038,100009,100223,100038,100009,100223,100009,100223,100002,100197,100002,100038,100197,100002	100012,100002
136	100197,100002,100197,100012,100009,100223,100002,100146,100110,100066,100009,100223,100009,100223,100010,100009,100223,100007,100009	100197,100223
136	100197,100002,100038,100038,100197,100197,100002,100038,100197,100007,100197,100038,100197,100002,100038,100002,100007,100009,100223,100009,100002,100038,100007,100012,100009,100223,100009,100223,100009,100038,100002,100223,100009,100223,100002,100038,100009,100038,100009,100007,100223,100002	100197
136	100197,100002,100197,100197,100009,100038,100223,100009,100007,100197,100012,100002,100009,100223,100009,100002,100223,100009,100038,100009,100223,100197,100197,100014	100197,100002,100223
136	100009,100002,100197,100038,100197,100002,100197,100038,100009,100223,100002,100009,100012,100002,100009,100179,100054,100133,100010,100197,100197,100002,100038,100009,100223,100002,100009,100223,100009,100223	100009,100010,100007
136	100197,100002,100197,100197,100038,100002,100197,100223	100009,100223
136	100002,100197,100197,100038,100197,100038,100197,100012,100197,100038,100197,100038,100009,100223,100197,100002,100038,100009,100002,100038,100009,100223,100002,100009,100002,100038,100009,100223,100197,100223,100197,100038,100197,100223	100197,100010,100002,100049
136	100197,100002,100197,100002,100009,100002,100009,100223,100002,100009,100223,100007,100010,100197,100002,100197,100223,100038,100197	100197,100012,100002
136	100197,100002,100009,100223,100009,100223,100009,100223,100285,100009,100002,100007,100009	100197,100146,100223,100133
136	100009,100007	100197
136	100009,100002,100197,100002,100002,100214,100002,100009,100223,100009,100007,100002,100009,100223,100009,100223,100009,100009,100012	100197,100223
136	100009,100002,100197,100002,100197,100012,100009,100223,100009,100223,100007,100009,100002,100038,100009,100223	100009
136	100197,100012,100197,100002,100009,100112,100081,100010,100223,100009,100002,100009,100002,100038,100009,100223,100009,100007,100197,100081,100197,100038,100197,100223,100197,100002,100038,100197,100223,100038,100146,100076,100197,100010	100197,100020,100007
136	100002,100009,100002,100038,100009,100002,100009,100007,100223,100009,100223,100009,100038,100197,100038,100009,100223,100009,100002,100009,100223,100197	100197,100012,100112
136	100197,100002,100009,100009,100223,100038,100009,100002,100038,100009,100223,100002,100038,100009,100012	100009,100223,100038
136	100197,100002,100009,100223,100197,100038,100009,100002,100009,100223,100197,100002,100009,100009,100223,100197,100223,100009,100223,100038,100197,100002,100197,100197,100038,100197,100038,100012,100197,100002,100038	100197,100007,100137
136	100197,100002,100197,100223,100197,100290,100009,100002,100038,100009,100223,100009,100223,100009,100012,100223,100009,100007,100009,100223	100197
136	100002,100197,100007,100197,100197,100002,100009,100223,100009,100078,100009,100223,100197,100081,100009,100009,100009,100282,100002,100009,100223,100009,100223,100007,100197,100002,100223	100197
136	100004,100197,100009,100007,100009,100027,100009,100012,100009,100009,100168,100027,100002	100197,100168
136	100197,100007,100009,100012,100009,100168,100027,100007,100081,100009,100009,100002,100009	100197,100168,100027
136	100197,100197,100009,100007,100009,100027,100009,100009,100007,100197,100027,100168,100197,100012	100197
136	100197,100002,100007,100197,100038,100197,100002,100038,100223,100009,100223,100012,100009,100223,100009,100223,100007,100009,100014,100009,100002,100038,100197,100197,100007	100197,100223
136	100197,100197,100002,100038,100002,100038,100009,100009,100010,100009,100223,100038,100197,100290,100002,100009,100007,100002,100009,100223,100009,100223,100197,100223,100012,100197	100197,100223
136	100197,100009,100223,100223,100009,100223,100197,100007,100009,100223,100009,100223	100197,100223
136	100197,100197,100007,100010,100197,100223,100112,100009,100223,100002,100038,100009,100223,100197,100068,100009,100223,100010,100002,100038,100197,100012	100197,100002
136	100009,100007,100081	100197
136	100197,100002,100038,100197,100002,100009,100007,100009,100002,100009,100223,100009,100002,100223,100009,100223,100009,100012,100038,100009,100223,100197,100010,100007,100197,100290,100197,100223	100197,100002
136	100197,100002,100197,100038,100197,100002,100197,100197,100007,100009,100223,100009,100223,100009,100223,100009,100223,100038,100009,100223,100009,100197,100007,100197,100007	100197,100260
136	100197,100012,100197,100002,100009,100002,100038,100009,100223,100038,100009,100223,100009,100007,100002,100038,100009,100290,100197,100002,100038,100197,100223	100197,100235,100002
136	100197,100197,100007,100009,100002,100038,100009,100012,100197,100009,100009,100038,100009,100009,100038,100197,100009	100009,100168,100038
136	100009,100012,100197,100168,100027	100009
136	100197,100002,100197,100038,100197,100038,100197,100002,100009,100223,100009,100038,100002,100009,100223,100038,100012,100009,100223,100007,100002	100197
136	100197,100009,100002,100223,100009,100223,100009,100223,100009,100038,100009,100197,100223,100002,100197,100038,100009,100002,100009,100007,100009,100223	100197,100223,100002
136	100009,100038,100197,100038,100009,100002,100007,100009,100002,100007,100009,100012,100027,100009,100011,100009,100197,100009,100009,100197,100197,100164,100197,100010	100197,100168,100002
136	100197,100197,100002,100009,100002,100002,100009,100223,100009,100223	100009,100223
136	100197,100009,100009,100223,100009,100223,100197,100002,100009,100223,100007,100197,100223,100197,100223,100007,100081,100197,100223	100197,100007
136	100009,100007,100002,100009,100223,100009,100223,100009,100223,100009,100214,100197,100223,100197,100223,100197,100002,100038,100197,100002	100197,100007
207	100197,100009,100197,100009,100197,100009,100009,100009	100009
207	100197,100009,100197	100009
207	100197,100009,100009,100009,100009	100009,100269
214	100197,100197,100197	100197
214	100197,100197	100197
214	100009,100009,100130,100009,100056	100197,100031,100059,100044,100011
214	100197	100009,100007,100056
214	100197,100197,100197	100009,100024,100079,100300
207	100009,100009,100197	100197
207	100197,100197,100197,100012,100009,100012,100009,100056	100197,100056
207	100012,100197,100011	100197,100056,100007,100010,100013
207	100012,100009,100285,100010,100009,100056	100197,100056
271	100197,100009,100056	100009,100013,100031
271	100009,100197,100197,100009,100056	100197
271	100197,100009,100013,100034	100197
271	100009	100197
271	100009,100009,100009,100197,100197,100197,100009,100056,100034,100013,100023,100197	100197
